"BusNum","LoadID","LoadStatus","GenAGCAble","LoadSMW","LoadSMVR","LoadIMW","LoadIMVR","LoadZMW","LoadZMVR","DistStatus","DistMWInput","DistMvarInput","Interruptable","GenMWMax","GenMWMin","LoadModelGroup","AreaNum","ZoneNum","BANumber","OwnerNum","EMSType","EMSDeviceID","DataMaintainerAssign","AllLabels"
60291,"2 ","Closed","YES",0.00686026365319126,0.00315726594842795,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60292,"1 ","Closed","YES",0.287987470287743,0.274490149114682,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60294,"1 ","Closed","YES",0.257227973977933,0.109964260703058,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60295,"1 ","Closed","YES",0.270677280359718,0.192161260187265,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60297,"1 ","Closed","YES",0.270677280359718,0.0806004936964188,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60299,"1 ","Closed","YES",0.244560412209904,0.111974236799313,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60301,"1 ","Closed","YES",0.398573336195902,0.147435413757352,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60306,"1 ","Closed","YES",0.386240797383895,0.454063464209354,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60308,"1 ","Closed","YES",0.488961286195555,0.119703789667563,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60309,"1 ","Closed","YES",0.488961286195555,0.505686637582582,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60309,"2 ","Closed","YES",0,0,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60310,"1 ","Closed","YES",0.0689695776479706,0.0750935510573579,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60311,"1 ","Closed","YES",0.373932214907717,0.17670193330817,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60312,"1 ","Closed","YES",0.373932214907717,0.264624823185439,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60314,"1 ","Closed","YES",0.252617238832964,0.0976254106286261,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60315,"1 ","Closed","YES",0.252617238832964,0.149099368036386,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60318,"1 ","Closed","YES",0.323134359200934,0.185949851228531,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60318,"2 ","Closed","YES",0.0604660430826355,0.0397505831087925,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60319,"1 ","Closed","YES",0.251221242796184,0.123324380449119,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60321,"1 ","Closed","YES",0.251221242796184,0.190006623662983,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60325,"1 ","Closed","YES",0.251939183092606,0.263651862113523,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60326,"1 ","Closed","YES",0.251939183092606,0.142087323372304,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60327,"1 ","Closed","YES",0.226827438672695,0.264757641427544,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60328,"1 ","Closed","YES",0.226827438672695,0.0263946982434113,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60329,"1 ","Closed","YES",0.33291421327576,0.0544933167612022,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60330,"1 ","Closed","YES",0.301364999098437,0.14065099116553,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60332,"1 ","Closed","YES",0.301364999098437,0.174618615270533,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60333,"1 ","Closed","YES",0.215436200985977,0.158400094808253,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60334,"1 ","Closed","YES",0.215436200985977,0.21824312735257,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60336,"1 ","Closed","YES",0.245932470198135,0.0494400426256773,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60338,"1 ","Closed","YES",0.250575116645411,0.299827230136817,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60340,"1 ","Closed","YES",0.250575116645411,0.193774097355639,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60341,"1 ","Closed","YES",0.286312300645797,0.255482102797162,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60342,"1 ","Closed","YES",0.286966418337606,0.0415733454133213,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60343,"1 ","Closed","YES",0.206900759690155,0.0573515073919566,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60345,"1 ","Closed","YES",0.206900759690155,0.0528995863129718,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60347,"1 ","Closed","YES",0.161902220843768,0.0748360802634392,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60349,"1 ","Closed","YES",0.300559316436131,0.0956771222590371,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60353,"1 ","Closed","YES",0.286025117212316,0.0220363246282173,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60356,"1 ","Closed","YES",0.343427972441802,0.0820374893309755,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60357,"1 ","Closed","YES",0,0,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60358,"1 ","Closed","YES",0.328048224286897,0.276439919139653,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60360,"1 ","Closed","YES",0.233097396952096,0.0557973669966615,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60360,"2 ","Closed","YES",0,0,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60362,"1 ","Closed","YES",0.270788960774152,0.199215266658605,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60364,"1 ","Closed","YES",0.270788960774152,0.0417100751150627,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60364,"2 ","Closed","YES",0,0,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60365,"1 ","Closed","YES",0.316672951394972,0.358296292685939,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60367,"1 ","Closed","YES",0.316672951394972,0.318298983549026,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60369,"1 ","Closed","YES",0.174282599178316,0.0721566889486996,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60371,"1 ","Closed","YES",0.395645762233916,0.28340637525793,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60372,"1 ","Closed","YES",0.395645762233916,0.172857678906791,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60373,"1 ","Closed","YES",0.0655075396623656,0.0235727722338312,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60376,"1 ","Closed","YES",0.237580486887838,0.129630040381522,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60377,"1 ","Closed","YES",0.237580486887838,0.1976451763537,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60379,"1 ","Closed","YES",0.253239445222467,0.191257295604756,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60381,"1 ","Closed","YES",0.253239445222467,0.298186838601201,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60382,"1 ","Closed","YES",0.284828562243132,0.100464616167664,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60384,"1 ","Closed","YES",0.343348203329675,0.130060417041319,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60386,"1 ","Closed","YES",0.362046397753444,0.0905322121610205,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60388,"1 ","Closed","YES",0.362046397753444,0.419402547014252,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60389,"1 ","Closed","YES",0.180297303613822,0.0211091677161357,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60389,"2 ","Closed","YES",0.057929341427527,0.0363359175467184,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60390,"1 ","Closed","YES",0.205409048033733,0.140575548369502,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60391,"1 ","Closed","YES",0.320246651507731,0.295045485935641,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60392,"1 ","Closed","YES",0.215811126785341,0.176867922939413,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60393,"1 ","Closed","YES",0.215811126785341,0.151118234064929,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60395,"1 ","Closed","YES",0.338482214340811,0.172979727504557,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60396,"1 ","Closed","YES",0.267462522964251,0.0464975911379494,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60397,"1 ","Closed","YES",0.267462522964251,0.0509241361042441,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60400,"1 ","Closed","YES",0.220685107315241,0.0971653898040703,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60402,"1 ","Closed","YES",0.220685107315241,0.204752035905065,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60402,"2 ","Closed","YES",0.0238992429432132,0.0201094635938697,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60403,"1 ","Closed","YES",0.275303962012201,0.0490871266880809,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60403,"2 ","Closed","YES",0.233097396952096,0.451694407825688,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60406,"1 ","Closed","YES",0.303111964598753,0.255876201014372,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60407,"1 ","Closed","YES",0.0846843670461765,0.0153762615742717,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60407,"2 ","Closed","YES",0.0325782736698656,0.0469582643331582,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60408,"1 ","Closed","YES",0.030121343412794,0.0225369292652413,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60410,"1 ","Closed","YES",0.280297596210291,0.141236908468992,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60411,"1 ","Closed","YES",0.274713666925005,0.411338626543498,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60412,"1 ","Closed","YES",0.32985102085079,0.229573677768526,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60412,"2 ","Closed","YES",0.0228462728330397,0.00831211225963237,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60414,"1 ","Closed","YES",0.287492890820188,0.330714747017737,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60416,"1 ","Closed","YES",0.12059704492197,0.0588140560532787,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60417,"1 ","Closed","YES",0.256278699598887,0.157128027320487,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60418,"1 ","Closed","YES",0.256278699598887,0.147510690696434,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60419,"1 ","Closed","YES",0.176356632668176,0.111333177589976,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60420,"1 ","Closed","YES",0.160466340250923,0.0261914737278617,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60421,"1 ","Closed","YES",0.203007964841608,0.119749577241703,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60422,"1 ","Closed","YES",0.203007964841608,0.0833936462902047,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60423,"1 ","Closed","YES",0.332746701797749,0.327165319923011,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60424,"1 ","Closed","YES",0.300886366138396,0.186944815988574,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60424,"2 ","Closed","YES",0.0242342796146943,0.0201477903697354,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60425,"1 ","Closed","YES",0.230919656301559,0.162384896385407,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60426,"1 ","Closed","YES",0.230919656301559,0.2582228777675,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60428,"1 ","Closed","YES",0.316960134828453,0.207179363362316,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60430,"1 ","Closed","YES",0.316912258731353,0.0695429603987573,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60431,"1 ","Closed","YES",0.316912258731353,0.204434320339909,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60431,"2 ","Closed","YES",0.00363753500413841,0.00163101854497373,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60432,"1 ","Closed","YES",0.10660530126281,0.090769697192984,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60432,"2 ","Closed","YES",0.0723358954421151,0.0680953554482414,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60433,"1 ","Closed","YES",0.233065485649789,0.138441256963891,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60435,"1 ","Closed","YES",0.233065485649789,0.25261381700698,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60440,"1 ","Closed","YES",0.360754145451899,0.109505035991842,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60442,"1 ","Closed","YES",0.218555224474524,0.231519268198465,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60444,"1 ","Closed","YES",0.218555224474524,0.0232978754034857,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60448,"1 ","Closed","YES",0.0939217929872673,0.0502248666355357,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60448,"2 ","Closed","YES",0.0164008161064115,0.0145582730859821,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60449,"1 ","Closed","YES",0.313290682521494,0.311584829016527,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60450,"1 ","Closed","YES",0.323166252215961,0.0308645567510721,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60452,"1 ","Closed","YES",0.323166252215961,0.24134226743517,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60454,"1 ","Closed","YES",0.259317953975307,0.136345311684122,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60455,"1 ","Closed","YES",0.292837531056372,0.380411702052283,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60455,"2 ","Closed","YES",0.00441928590414686,0.0016212989824212,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60456,"1 ","Closed","YES",0.292837531056372,0.467197565166963,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60457,"1 ","Closed","YES",0.372249053724735,0.188805598233619,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60458,"1 ","Closed","YES",0.372249053724735,0.29256742836727,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60459,"1 ","Closed","YES",0.220070874179496,0.231896603807032,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60460,"1 ","Closed","YES",0.220070874179496,0.0773262730316695,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60464,"1 ","Closed","YES",0.213449909862001,0.126998819452375,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60465,"1 ","Closed","YES",0.213449909862001,0.211639345088861,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60467,"1 ","Closed","YES",0.240220895703623,0.0986125248265733,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60468,"1 ","Closed","YES",0.239112083100323,0.0646810796499897,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60469,"1 ","Closed","YES",0.239112083100323,0.191697325138791,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60469,"2 ","Closed","YES",0.0197192692330059,0.00870825673691011,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60470,"1 ","Closed","YES",0.0666243255194227,0.0647564174032853,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60471,"1 ","Closed","YES",0.196059950821849,0.09558472888316,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60472,"1 ","Closed","YES",0.269887544204926,0.169224471940233,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60473,"1 ","Closed","YES",0.269887544204926,0.0878426814583346,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60477,"1 ","Closed","YES",0.192709593250677,0.069007557592387,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60478,"1 ","Closed","YES",0.340612060606969,0.132243724702946,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60478,"2 ","Closed","YES",0.0269624307963635,0.0090545245752669,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60479,"1 ","Closed","YES",0.340612060606969,0.22355649835032,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60481,"1 ","Closed","YES",0.421674851443287,0.167305230650399,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60483,"1 ","Closed","YES",0.421674851443287,0.111523404449548,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60484,"1 ","Closed","YES",0.273373520239081,0.0810658330003663,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60486,"1 ","Closed","YES",0.273373520239081,0.0514772192610246,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60487,"1 ","Closed","YES",0.378598799403542,0.285025006362272,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60488,"1 ","Closed","YES",0.378598799403542,0.158967049134258,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60490,"1 ","Closed","YES",0.362692560478776,0.137713366114922,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60492,"1 ","Closed","YES",0.362692560478776,0.347654579336807,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60494,"1 ","Closed","YES",0.498023218261238,0.519163067276089,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60495,"1 ","Closed","YES",0.498023218261238,0.0733941697347253,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60497,"1 ","Closed","YES",0.439336047409406,0.144865615183757,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60499,"1 ","Closed","YES",0.439336047409406,0.275767977367029,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60500,"1 ","Closed","YES",0.285091807628063,0.260624287312704,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60501,"1 ","Closed","YES",0.285091807628063,0.0807953700790355,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60503,"1 ","Closed","YES",0.229691190030068,0.194680981020393,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60503,"2 ","Closed","YES",0.00615828300826475,0.00670353899690427,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60504,"1 ","Closed","YES",0.229691190030068,0.196031919014398,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60505,"1 ","Closed","YES",0.236990191800642,0.0443372905989718,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60506,"1 ","Closed","YES",0.236990191800642,0.180024324358512,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60507,"1 ","Closed","YES",0.307666868680145,0.628085392532085,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60508,"1 ","Closed","YES",0.307666868680145,0.1384489637833,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60508,"2 ","Closed","YES",0.0873646604180253,0.0636629999602828,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60512,"1 ","Closed","YES",0.555106997042215,0.488934643783067,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60514,"1 ","Closed","YES",0.555106997042215,0.180332398106559,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60515,"1 ","Closed","YES",0.233512207307524,0.267722898245304,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60515,"2 ","Closed","YES",0.0670391313030308,0.0774843236437789,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60517,"1 ","Closed","YES",0.233512207307524,0.225418165165742,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60518,"1 ","Closed","YES",0.0907788314501703,0.0103249044686107,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60519,"1 ","Closed","YES",0.191018458813938,0.116526357587752,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60521,"1 ","Closed","YES",0.244065832742349,0.0717918257824489,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60522,"1 ","Closed","YES",0.244065832742349,0.175457917758485,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60523,"1 ","Closed","YES",0.283584149464128,0.499815788218991,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60524,"1 ","Closed","YES",0.311408080270915,0.233378237074237,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60525,"1 ","Closed","YES",0.208240906376079,0.147246060411026,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60527,"1 ","Closed","YES",0.218148405660132,0.20000063246782,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60529,"1 ","Closed","YES",0.203733878391787,0.241596072790589,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60529,"2 ","Closed","YES",0.0269624307963635,0.00745902153092949,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60530,"1 ","Closed","YES",0.0248883973065032,0.0227217768312088,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60531,"1 ","Closed","YES",0.203733878391787,0.152717647877832,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60533,"1 ","Closed","YES",0.0628910643233103,0.0243400071145995,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60535,"1 ","Closed","YES",0.276325032249617,0.0702714096327768,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60535,"2 ","Closed","YES",0,0,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60536,"1 ","Closed","YES",0.276325032249617,0.300484045755995,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60538,"1 ","Closed","YES",0.328806049139382,0.237954185977207,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60542,"1 ","Closed","YES",0.328806049139382,0.370149734765995,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60544,"1 ","Closed","YES",0.211782713473811,0.0471956553795192,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60545,"1 ","Closed","YES",0.211782713473811,0.0865072068602325,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60546,"1 ","Closed","YES",0.373389777630342,0.106516338059092,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60548,"1 ","Closed","YES",0.220597346662078,0.241857839279401,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60549,"1 ","Closed","YES",0.146873451296038,0.0747695992710432,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60550,"1 ","Closed","YES",0.217861222226652,0.185862256646949,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60550,"2 ","Closed","YES",0.0476708543926593,0.0205020718628513,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60551,"1 ","Closed","YES",0.217861222226652,0.0725013507389657,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
60552,"1 ","Closed","YES",0.387708570991767,0.237231735236056,0,0,0,0,"Closed",0,0,"NO ",0,0,"",12,1,1,1,"","","",""
