"BusNum","BusNum.1","LineCircuit","BranchDeviceType","ConsolidateBranch","LineStatus","NormLineStatus","SeriesCapStatus","LineMeter","LineR","LineX","LineC","LineG","LineLength","LineMonEle"
60238,60490,1,"Line","","Closed","Closed","NO",60238,0.0372438802249884,0.0284234806830202,0.00477674601920049,0,17.9819030761719,"YES"
60239,60240,1,"Line","","Closed","Closed","NO",60239,0.0017459167607289,0.00136094168422863,0,0,0,"YES"
60239,60241,1,"Line","","Closed","Closed","NO",60239,0.00180551554045077,0.00121058628506559,0,0,0,"YES"
60408,60241,1,"Line","","Closed","Closed","NO",60408,0.2353324881244,0.198960432903303,0.00234778783035317,0,31.2831497192383,"YES"
60241,60518,1,"Line","","Closed","Closed","NO",60241,0.176675759996781,0.15094647255807,0.00177819952633254,0,23.6805973052979,"YES"
60242,60243,1,"Line","","Closed","Closed","NO",60242,0.00211104604236696,0.00129873997077919,0,0,0,"YES"
60242,60244,1,"Line","","Closed","Closed","NO",60242,0.00209497199467978,0.00119077145078441,0,0,0,"YES"
60242,60245,1,"Line","","Closed","Closed","NO",60242,0.00202130688651578,0.0013184503277675,0,0,0,"YES"
60296,60244,1,"Line","","Closed","Closed","NO",60296,0.0108469658351855,0.00744879380861045,0.000309827860366777,0,2.2579550743103,"YES"
60326,60244,1,"Line","","Closed","Closed","NO",60326,0.0131847049053178,0.00758669366838646,7.31192111900325e-05,0,1.1705219745636,"YES"
60249,60246,1,"Line","","Closed","Closed","NO",60249,0.0270596410973636,0.0241528492017787,0.00109855964391607,0,7.52666807174683,"YES"
60249,60246,2,"Line","","Closed","Closed","NO",60249,0.0270596410973636,0.0241528492017787,0.00109855964391607,0,7.52666807174683,"YES"
60246,60311,1,"Line","","Closed","Closed","NO",60246,0.0165627637180006,0.0125076843918431,0.0031178321263731,0,9.44092273712158,"YES"
60246,60311,2,"Line","","Closed","Closed","NO",60246,0.0165627637180006,0.0125076843918431,0.0031178321263731,0,9.44092273712158,"YES"
60246,60413,1,"Line","","Closed","Closed","NO",60246,0.0473693904638222,0.02543313669007,0.00665379870855015,0,19.1971797943115,"YES"
60247,60248,1,"Line","","Closed","Closed","NO",60247,0.00211245850375483,0.00124204251173716,0,0,0,"YES"
60250,60283,1,"Line","","Closed","Closed","NO",60250,0.0346799567800338,0.0193261085010272,0.000810215107319252,0,5.74128389358521,"YES"
60250,60352,1,"Line","","Closed","Closed","NO",60250,0.0309089123083837,0.0257104742725654,0.000685134624719758,0,6.37240314483643,"YES"
60251,60252,1,"Line","","Closed","Closed","NO",60251,0.00174599524300216,0.00123420818628353,0,0,0,"YES"
60251,60253,1,"Line","","Closed","Closed","NO",60251,0.00191360703498747,0.00125610868698345,0,0,0,"YES"
60253,60378,1,"Line","","Closed","Closed","NO",60253,0.039427439277701,0.0227671715486049,0.00222708735876028,0,10.6642408370972,"YES"
60254,60826,1,"Line","","Closed","Closed","NO",60254,0.0395099653089297,0.0308138740553904,0.000686504457064127,0,7.41405963897705,"YES"
60255,60256,1,"Line","","Closed","Closed","NO",60255,0.00184911809616622,0.00119651154829978,0,0,0,"YES"
60260,60255,1,"Line","","Closed","Closed","NO",60260,0.0261988501586073,0.0187610824589396,0.000192642169501758,0,2.81060361862183,"YES"
60257,60273,1,"Line","","Closed","Closed","NO",60257,0.0229554805377521,0.011886239006324,0.00023779743538165,0,2.75870037078857,"YES"
60257,60362,1,"Line","","Closed","Closed","NO",60257,0.00494367588709284,0.00297134410830815,8.38748988375012e-05,0,0.660651564598083,"YES"
60258,60272,1,"Line","","Closed","Closed","NO",60258,0.0309387966017948,0.0219632298832373,0.000293059419104916,0,3.90765309333801,"YES"
60258,60365,1,"Line","","Closed","Closed","NO",60258,0.023269500955623,0.0186865672738177,0.00048675345229152,0,4.52424144744873,"YES"
60258,60838,1,"Line","","Closed","Closed","NO",60258,0.0461922450553648,0.0358498604335334,0.000576864369536552,0,7.28040027618408,"YES"
60259,60283,1,"Line","","Closed","Closed","NO",60259,0.0218056324713544,0.0149193756142034,0.000237181723246366,0,2.9354829788208,"YES"
60292,60259,1,"Line","","Closed","Closed","NO",60292,0.00420071592833682,0.00312344271310923,8.87383790759086e-05,0,0.760326325893402,"YES"
60259,60308,1,"Line","","Closed","Closed","NO",60259,0.0169696246038189,0.0109715722792244,0.000393316631161716,0,3.19563460350037,"YES"
60261,60262,1,"Line","","Closed","Closed","NO",60261,0.00172936556277337,0.0012468538181586,0,0,0,"YES"
60261,60263,1,"Line","","Closed","Closed","NO",60261,0.00161560226960179,0.00131429558287407,0,0,0,"YES"
60262,60377,1,"Line","","Closed","Closed","NO",60262,0.0349393649513185,0.0193246872887873,0.00077830459672732,0,5.9421443939209,"YES"
60264,60267,1,"TransformerWinding","","Closed","Closed","NO",60264,0.0111936805411465,0.0740261682501597,0,0,0,"YES"
60264,60725,1,"Line","","Closed","Closed","NO",60264,0.0211736804742687,0.0312640708573273,0.00786194411799304,0,23.5884418487549,"YES"
60842,60264,1,"Line","","Closed","Closed","NO",60842,0.0124607975886087,0.0180798380701595,0.00379594304654891,0,11.7721796035767,"YES"
60265,60267,1,"TransformerWinding","","Closed","Closed","NO",60265,-0.00577046281680161,-0.0381612823498727,0,0,0,"YES"
60268,60265,1,"Line","","Closed","Closed","NO",60268,0.0060478488071685,0.00454089831880523,0.000147647557685257,0,1.18951857089996,"YES"
60284,60265,1,"Line","","Closed","Closed","NO",60284,0.0240513819750531,0.0202453481497392,0.000364389446490153,0,4.35246276855469,"YES"
60265,60333,1,"Line","","Closed","Closed","NO",60265,0.0346283020528472,0.0238458951828919,0.00117492034753384,0,7.74207353591919,"YES"
60266,60267,1,"TransformerWinding","","Closed","Closed","NO",60266,0.0326049513342642,0.215623393002787,0,0,0,"YES"
60268,60269,1,"Line","","Closed","Closed","NO",60268,0.00198573059763304,0.00133819386064394,0,0,0,"YES"
60268,60335,1,"Line","","Closed","Closed","NO",60268,0.0365025193288294,0.0223657411618407,0.0020294799494588,0,9.46659088134766,"YES"
60270,60338,1,"Line","","Closed","Closed","NO",60270,0.0121201796929777,0.00863864543114169,0.000182829410404584,0,1.80218398571014,"YES"
60270,60338,2,"Line","","Closed","Closed","NO",60270,0.0121201796929777,0.00863864543114169,0.000182829410404584,0,1.80218398571014,"YES"
60270,60338,3,"Line","","Closed","Closed","NO",60270,0.0121201796929777,0.00863864543114169,0.000182829410404584,0,1.80218398571014,"YES"
60347,60270,1,"Line","","Closed","Closed","NO",60347,0.0201783188903353,0.0146844196937003,0.000404446304891301,0,3.47520232200623,"YES"
60270,60378,1,"Line","","Closed","Closed","NO",60270,0.0283832926033971,0.0203257793448479,0.000346502951589816,0,3.88134455680847,"YES"
60271,60676,1,"Line","","Closed","Closed","NO",60271,0.0290727880227686,0.0263237680213137,0.000380166562614667,0,5.24915838241577,"YES"
60322,60272,1,"Line","","Closed","Closed","NO",60322,0.00926825462463304,0.00714542439092665,0.000391836202511901,0,2.41244268417358,"YES"
60272,60327,1,"Line","","Closed","Closed","NO",60272,0.016509275469286,0.00903154586899149,8.93486196225291e-05,0,1.47993183135986,"YES"
60272,60329,1,"Line","","Closed","Closed","NO",60272,0.0215258939885671,0.0153671195407984,0.000987301747193268,0,5.83696746826172,"YES"
60390,60272,1,"Line","","Closed","Closed","NO",60390,0.0123232913771154,0.00749163351189695,8.38995338305923e-05,0,1.21505963802338,"YES"
60272,60838,1,"Line","","Closed","Closed","NO",60272,0.0173471614389151,0.0109045591255798,0.000333968201292169,0,2.94256210327148,"YES"
60274,60277,1,"TransformerWinding","","Closed","Closed","NO",60274,0.0253708606389883,0.170412028948621,0,0,0,"YES"
60274,60278,1,"Line","","Closed","Closed","NO",60274,0.00190208298337191,0.00119473744092723,0,0,0,"YES"
60275,60277,1,"TransformerWinding","","Closed","Closed","NO",60275,-0.0127184837600292,-0.0854280232369229,0,0,0,"YES"
60326,60275,1,"Line","","Closed","Closed","NO",60326,0.0145734086662933,0.00856725145497887,0.000136521917004593,0,1.60068488121033,"YES"
60330,60275,1,"Line","","Closed","Closed","NO",60330,0.0075733387185008,0.00554080513950756,7.57967960386905e-05,0,0.922650873661041,"YES"
60276,60277,1,"TransformerWinding","","Closed","Closed","NO",60276,0.07804826255781,0.524237764492735,0,0,0,"YES"
60278,60307,1,"Line","","Closed","Closed","NO",60278,0.00698825655453739,0.00887141174302812,0.00161581140603464,0,5.59005165100098,"YES"
60278,60387,1,"Line","","Closed","Closed","NO",60278,0.00840387128330434,0.0109487772335087,0.0076173742772601,0,14.8281335830688,"YES"
60278,60675,1,"Line","","Closed","Closed","NO",60278,0.011722768292391,0.0172193122521098,0.00761177246649883,0,17.4864349365234,"YES"
60278,60684,1,"Line","","Closed","Closed","NO",60278,0.0213845863811472,0.0323647184027191,0.0178573265205026,0,36.8573265075684,"YES"
60278,60842,1,"Line","","Closed","Closed","NO",60278,0.00832155073293653,0.0131426419955409,0.00470452748801855,0,11.4565181732178,"YES"
60279,60280,1,"Line","","Closed","Closed","NO",60279,0.00185820886801444,0.001360455817996,0,0,0,"YES"
60338,60279,1,"Line","","Closed","Closed","NO",60338,0.0275558773764406,0.0176145772746314,0.000189851899039934,0,2.80609011650085,"YES"
60279,60346,1,"Line","","Closed","Closed","NO",60279,0.0276376745652994,0.0189735836541278,0.00165652139572985,0,7.65616893768311,"YES"
60281,60282,1,"Line","","Closed","Closed","NO",60281,0.0020399422004467,0.00118638474222155,0,0,0,"YES"
60281,60283,1,"Line","","Closed","Closed","NO",60281,0.00198521360251827,0.00129773051411856,0,0,0,"YES"
60283,60308,1,"Line","","Closed","Closed","NO",60283,0.0053201207758193,0.00311960420934299,5.53828767194282e-05,0,0.637064754962921,"YES"
60283,60308,2,"Line","","Closed","Closed","NO",60283,0.0053201207758193,0.00311960420934299,5.53828767194282e-05,0,0.637064754962921,"YES"
60283,60308,3,"Line","","Closed","Closed","NO",60283,0.0053201207758193,0.00311960420934299,5.53828767194282e-05,0,0.637064754962921,"YES"
60283,60309,1,"Line","","Closed","Closed","NO",60283,0.0105849584188227,0.00670047794083401,0.00182897682815746,0,4.79691791534424,"YES"
60284,60285,1,"Line","","Closed","Closed","NO",60284,0.00163959040386536,0.00130263773631335,0,0,0,"YES"
60365,60284,1,"Line","","Closed","Closed","NO",60365,0.0133725714901986,0.0098466485452403,0.00160626703735229,0,5.84029579162598,"YES"
60288,60286,1,"Line","","Closed","Closed","NO",60288,0.0187127819717261,0.0146263779423203,0.000142275082697348,0,2.20574855804443,"YES"
60287,60289,1,"Line","","Closed","Closed","NO",60287,0.00200974375841172,0.00122348729101502,0,0,0,"YES"
60287,60337,1,"Line","","Closed","Closed","NO",60287,0.0279199490682844,0.0403800044136345,0.0208522106281898,0,42.2815551757812,"YES"
60684,60287,1,"Line","","Closed","Closed","NO",60684,0.0179276396022216,0.0244805884496746,0.00566799235767021,0,19.2711143493652,"YES"
60783,60287,1,"Line","","Closed","Closed","NO",60783,0.0115814299506542,0.0163641962442052,0.00360353739695649,0,11.3231086730957,"YES"
60886,60287,1,"Line","","Closed","Closed","NO",60886,0.0387486710130166,0.0573152251145394,0.0103848945755655,0,35.4383811950684,"YES"
60287,70136,1,"Line","","Closed","Closed","NO",60287,0.0501836282347816,0.0651502012436532,0.0213491551412799,0,58.1795120239258,"YES"
60290,60291,1,"Line","","Closed","Closed","NO",60290,0.0018152125466979,0.0011864860089446,0,0,0,"YES"
60290,60888,1,"Line","","Closed","Closed","NO",60290,0.0397546034456829,0.0265769278726912,0.00115937973419319,0,7.47511768341064,"YES"
60292,60328,1,"Line","","Closed","Closed","NO",60292,0.0231504713372675,0.0187194756144637,0.0013813098364579,0,7.44769620895386,"YES"
60293,60294,1,"Line","","Closed","Closed","NO",60293,0.00180833870697982,0.00135224705983721,0,0,0,"YES"
60293,60308,1,"Line","","Closed","Closed","NO",60293,0.0260417925310117,0.016047752851123,0.000941865469424859,0,5.70411252975464,"YES"
60293,60390,1,"Line","","Closed","Closed","NO",60293,0.0212274743099046,0.0156218900280352,0.000985262514355366,0,5.8518705368042,"YES"
60295,60380,1,"Line","","Closed","Closed","NO",60295,0.0391154209810388,0.0236333854261842,0.000377287119814277,0,4.54207181930542,"YES"
60295,60386,1,"Line","","Closed","Closed","NO",60295,0.0328246086183211,0.017979683274462,0.000394579360797157,0,3.79434752464294,"YES"
60296,60297,1,"Line","","Closed","Closed","NO",60296,0.00153079520323933,0.00122280879059325,0,0,0,"YES"
60296,60330,1,"Line","","Closed","Closed","NO",60296,0.0178369382427237,0.010144712496298,9.20979773290565e-05,0,1.50284111499786,"YES"
60298,60299,1,"Line","","Closed","Closed","NO",60298,0.00164252157956489,0.00123256477585736,0,0,0,"YES"
60298,60300,1,"Line","","Closed","Closed","NO",60298,0.00201436049185697,0.00116242800532622,0,0,0,"YES"
60300,60338,1,"Line","","Closed","Closed","NO",60300,0.00994342609612834,0.00602438972718341,0.000127119920943073,0,1.37280428409576,"YES"
60300,60338,2,"Line","","Closed","Closed","NO",60300,0.00994342609612834,0.00602438972718341,0.000127119920943073,0,1.37280428409576,"YES"
60301,60482,1,"Line","","Closed","Closed","NO",60301,0.0236251373946898,0.0326526637078968,0.00654036669876311,0,20.4129943847656,"YES"
60301,60684,1,"Line","","Closed","Closed","NO",60301,0.0126994934647392,0.0169766220689124,0.0155684514137318,0,26.4815464019775,"YES"
60301,60886,1,"Line","","Closed","Closed","NO",60301,0.0246745246388201,0.0349206958433206,0.0062558136734144,0,22.0216770172119,"YES"
60302,60305,1,"TransformerWinding","","Closed","Closed","NO",60302,0.0423036690437723,0.196342662695583,0,0,0,"YES"
60302,60554,1,"Line","","Closed","Closed","NO",60302,0.129950072576543,0.120366676867432,0.00273873717311379,0,26.5855503082275,"YES"
60887,60302,1,"Line","","Closed","Closed","NO",60887,0.0809530383573266,0.0735307730463092,0.00334863856686448,0,22.9315338134766,"YES"
60303,60305,1,"TransformerWinding","","Closed","Closed","NO",60303,-0.00953599969888097,-0.0442591261688529,0,0,0,"YES"
60564,60303,1,"Line","","Closed","Closed","NO",60564,0.123125494699563,0.0907353091859214,0.0017002862958231,0,18.1400718688965,"YES"
60304,60305,1,"TransformerWinding","","Closed","Closed","NO",60304,0.1673738908108,0.776827076209578,0,0,0,"YES"
60306,60784,1,"Line","","Closed","Closed","NO",60306,0.0591143357610938,0.0505764659444671,0.00164923676747737,0,13.6261367797852,"YES"
60307,60725,1,"Line","","Closed","Closed","NO",60307,0.00737010234084921,0.00961667114833675,0.00205729952703049,0,6.98062038421631,"YES"
60307,60850,1,"Line","","Closed","Closed","NO",60307,0.0113678492800906,0.0145909300409473,0.0054381400115376,0,12.8798608779907,"YES"
60308,60331,1,"Line","","Closed","Closed","NO",60308,0.018908039720736,0.0139824061287603,0.00129680220276483,0,6.77786636352539,"YES"
60308,60810,1,"Line","","Closed","Closed","NO",60308,0.0166002472907717,0.012779882922248,0.000389732303887477,0,3.32256650924683,"YES"
60309,60339,1,"Line","","Closed","Closed","NO",60309,0.00788439634823208,0.00621454642662038,0.000218913330295327,0,1.68583238124847,"YES"
60310,60878,1,"Line","","Closed","Closed","NO",60310,0.0391508901388744,0.0288548977918951,0.00784333242780773,0,21.7799587249756,"YES"
60311,60685,1,"Line","","Closed","Closed","NO",60311,0.0462015988251525,0.0372042928212275,0.00034666362277868,0,5.32538366317749,"YES"
60311,60685,2,"Line","","Closed","Closed","NO",60311,0.0462015988251525,0.0372042928212275,0.00034666362277868,0,5.32538366317749,"YES"
60311,60685,3,"Line","","Closed","Closed","NO",60311,0.0462015988251525,0.0372042928212275,0.00034666362277868,0,5.32538366317749,"YES"
60312,60401,1,"Line","","Closed","Closed","NO",60312,0.052547543283472,0.0330621611864266,0.00482861181609727,0,19.2209815979004,"YES"
60312,60860,1,"Line","","Closed","Closed","NO",60312,0.0495088536750347,0.038044944141907,0.000571488409514862,0,6.75600719451904,"YES"
60313,60314,1,"Line","","Closed","Closed","NO",60313,0.00163830966097808,0.0013561310466759,0,0,0,"YES"
60313,60315,1,"Line","","Closed","Closed","NO",60313,0.025102885496426,0.017112577928663,0.000207795952655446,0,2.96997761726379,"YES"
60313,60888,1,"Line","","Closed","Closed","NO",60313,0.0865963998460573,0.0462305273375482,0.00132074457322089,0,11.3993225097656,"YES"
60315,60413,1,"Line","","Closed","Closed","NO",60315,0.0716890127746854,0.0470660374657573,0.00203247608523307,0,14.2749195098877,"YES"
60316,60317,1,"Line","","Closed","Closed","NO",60316,0.00175223167494285,0.00115795421005702,0,0,0,"YES"
60316,60318,1,"Line","","Closed","Closed","NO",60316,0.00203840328929828,0.0012131251769238,0,0,0,"YES"
60317,60373,1,"Line","","Closed","Closed","NO",60317,0.0235435298804718,0.0193094006956885,0.000393239943293059,0,4.27140140533447,"YES"
60380,60317,1,"Line","","Closed","Closed","NO",60380,0.0183180655316611,0.0158088275961335,0.000558742981646824,0,4.79463338851929,"YES"
60327,60319,1,"Line","","Closed","Closed","NO",60327,0.0113384418076516,0.00870847478961264,0.000108630463822193,0,1.55273079872131,"YES"
60327,60319,2,"Line","","Closed","Closed","NO",60327,0.0113384418076516,0.00870847478961264,0.000108630463822193,0,1.55273079872131,"YES"
60838,60319,1,"Line","","Closed","Closed","NO",60838,0.0104402296428811,0.00503553796855826,6.15606299860171e-05,0,0.831187009811401,"YES"
60838,60319,2,"Line","","Closed","Closed","NO",60838,0.0104402296428811,0.00503553796855826,6.15606299860171e-05,0,0.831187009811401,"YES"
60838,60319,3,"Line","","Closed","Closed","NO",60838,0.0104402296428811,0.00503553796855826,6.15606299860171e-05,0,0.831187009811401,"YES"
60320,60321,1,"Line","","Closed","Closed","NO",60320,0.00215654995463826,0.00119512765893399,0,0,0,"YES"
60320,60322,1,"Line","","Closed","Closed","NO",60320,0.00181675442151258,0.00137365259769002,0,0,0,"YES"
60320,60323,1,"Line","","Closed","Closed","NO",60320,0.00195927405866864,0.00133705745270171,0,0,0,"YES"
60322,60362,1,"Line","","Closed","Closed","NO",60322,0.0155402452917415,0.0126174452124394,0.000232466549605226,0,2.6694188117981,"YES"
60322,60377,1,"Line","","Closed","Closed","NO",60322,0.0234245687557366,0.0187445822704492,0.00218598814131187,0,9.63083267211914,"YES"
60324,60325,1,"Line","","Closed","Closed","NO",60324,0.0018557525375095,0.00129659838693609,0,0,0,"YES"
60324,60350,1,"Line","","Closed","Closed","NO",60324,0.0145602095944121,0.00947253903744685,0.000138837940301887,0,1.75379693508148,"YES"
60324,60415,1,"Line","","Closed","Closed","NO",60324,0.0262637750856655,0.0168259179216028,0.000131969461046356,0,2.18332099914551,"YES"
60726,60324,1,"Line","","Closed","Closed","NO",60726,0.0122823752202193,0.00895832454350663,0.000182634197136425,0,1.92573797702789,"YES"
60327,60393,1,"Line","","Closed","Closed","NO",60327,0.0167119006730949,0.0147437916911754,0.000755827481751885,0,5.35600090026855,"YES"
60328,60342,1,"Line","","Closed","Closed","NO",60328,0.00769407892111715,0.00552951945149838,0.000202660365774547,0,1.59445428848267,"YES"
60362,60329,1,"Line","","Closed","Closed","NO",60362,0.0136051099654888,0.00987362054229076,0.000620252166711572,0,3.99405860900879,"YES"
60331,60332,1,"Line","","Closed","Closed","NO",60331,0.00199796878305256,0.00124046638950345,0,0,0,"YES"
60350,60331,1,"Line","","Closed","Closed","NO",60350,0.0067738363980634,0.00446289565221724,0.000106592070132474,0,1.09661674499512,"YES"
60331,60378,1,"Line","","Closed","Closed","NO",60331,0.0263228850799848,0.0194140781140712,0.00021926811872207,0,3.18217277526855,"YES"
60726,60331,1,"Line","","Closed","Closed","NO",60726,0.0126430775528183,0.00805343453660125,0.000108533978906604,0,1.33747923374176,"YES"
60333,60411,1,"Line","","Closed","Closed","NO",60333,0.0280993004911646,0.0228704149124684,0.000297778103468047,0,4.27463006973267,"YES"
60334,60335,1,"Line","","Closed","Closed","NO",60334,0.00198812611809688,0.00123511998811216,0,0,0,"YES"
60365,60335,1,"Line","","Closed","Closed","NO",60365,0.00648023015247368,0.00447251264656294,7.70786805158232e-05,0,0.874556243419647,"YES"
60386,60336,1,"Line","","Closed","Closed","NO",60386,0.0314129270039814,0.0208640228135044,0.000202607122678599,0,3.02109599113464,"YES"
60401,60336,1,"Line","","Closed","Closed","NO",60401,0.0316810426462776,0.0218967475438028,0.000379386702819474,0,4.36188745498657,"YES"
60336,60402,1,"Line","","Closed","Closed","NO",60336,0.0368156967482966,0.0264315832365996,0.00177104053055091,0,10.4345865249634,"YES"
60387,60337,1,"Line","","Closed","Closed","NO",60387,0.0120557983242653,0.0147936828759747,0.00245835920110932,0,9.32201290130615,"YES"
60675,60337,1,"Line","","Closed","Closed","NO",60675,0.017109852119534,0.0220828985222954,0.00388734566972992,0,14.3106899261475,"YES"
60337,60725,1,"Line","","Closed","Closed","NO",60337,0.0101661884243056,0.0138351426421068,0.00249530254574339,0,8.70242595672607,"YES"
60337,60863,1,"Line","","Closed","Closed","NO",60337,0.019351711536849,0.027812333735291,0.00650640894061185,0,19.2589054107666,"YES"
60339,60340,1,"Line","","Closed","Closed","NO",60339,0.00188210655557428,0.00124678278430135,0,0,0,"YES"
60339,60350,1,"Line","","Closed","Closed","NO",60339,0.0230189161676303,0.0134473528963141,0.000176002905683683,0,2.3453516960144,"YES"
60369,60339,1,"Line","","Closed","Closed","NO",60369,0.0143011377443656,0.0124811094352603,0.000586732135653406,0,4.14568758010864,"YES"
60448,60341,1,"Line","","Closed","Closed","NO",60448,0.0380386801949552,0.0254067372446373,0.00230947444786905,0,12.1336030960083,"YES"
60341,60523,1,"Line","","Closed","Closed","NO",60341,0.0437445886527469,0.0308844509415343,0.00241298299950063,0,11.8093967437744,"YES"
60342,60838,1,"Line","","Closed","Closed","NO",60342,0.0475859848536791,0.0269497370997079,0.000581908300885284,0,5.83227205276489,"YES"
60343,60350,1,"Line","","Closed","Closed","NO",60343,0.0158804864724608,0.0130338411353205,0.000709534245308271,0,4.84574890136719,"YES"
60452,60343,1,"Line","","Closed","Closed","NO",60452,0.00713328960021531,0.00523468051782399,0.00032982253525982,0,1.89711165428162,"YES"
60344,60345,1,"Line","","Closed","Closed","NO",60344,0.00225075788015238,0.00133611127102127,0,0,0,"YES"
60344,60346,1,"Line","","Closed","Closed","NO",60344,0.0017946794984699,0.00127220420990291,0,0,0,"YES"
60346,60372,1,"Line","","Closed","Closed","NO",60346,0.0131769493200038,0.00859458571132392,0.000116418289851525,0,1.59171342849731,"YES"
60388,60346,1,"Line","","Closed","Closed","NO",60388,0.0071222682742103,0.00485370253099749,3.58006517211415e-05,0,0.625592589378357,"YES"
60346,60401,1,"Line","","Closed","Closed","NO",60346,0.0137047558892992,0.0101000994882814,0.000160633769705441,0,1.85509884357452,"YES"
60348,60349,1,"Line","","Closed","Closed","NO",60348,0.00177187244009485,0.0011722380351823,0,0,0,"YES"
60348,60350,1,"Line","","Closed","Closed","NO",60348,0.00162720831598396,0.00126732561528901,0,0,0,"YES"
60348,60351,1,"Line","","Closed","Closed","NO",60348,0.00174748904056413,0.00135760469822288,0,0,0,"YES"
60350,60726,1,"Line","","Closed","Closed","NO",60350,0.00730060853806767,0.00683926980392476,6.33470737151123e-05,0,0.966732084751129,"YES"
60352,60353,1,"Line","","Closed","Closed","NO",60352,0.00206959269351928,0.00133537524789024,0,0,0,"YES"
60404,60352,1,"Line","","Closed","Closed","NO",60404,0.0108596793048613,0.00703372599144451,0.000146063331542829,0,1.45260798931122,"YES"
60352,60426,1,"Line","","Closed","Closed","NO",60352,0.0221428441265604,0.0152057284767509,0.00409185669975778,0,11.4774322509766,"YES"
60354,60356,1,"Line","","Closed","Closed","NO",60354,0.00181979777746843,0.00126803421480284,0,0,0,"YES"
60354,60370,1,"Line","","Closed","Closed","NO",60354,0.0104358495636753,0.0126419600533883,0.00420823182485429,0,10.5971021652222,"YES"
60725,60354,1,"Line","","Closed","Closed","NO",60725,0.0138690957937302,0.0197123165060891,0.00440574826364253,0,14.0805025100708,"YES"
60354,60753,1,"Line","","Closed","Closed","NO",60354,0.0181860115879685,0.0245993238831053,0.0107041780604129,0,23.3567600250244,"YES"
60355,60383,1,"Line","","Closed","Closed","NO",60355,0.00414390749528427,0.00282021857370975,6.53927885445923e-05,0,0.658618330955505,"YES"
60355,60383,2,"Line","","Closed","Closed","NO",60355,0.00414390749528427,0.00282021857370975,6.53927885445923e-05,0,0.658618330955505,"YES"
60355,60383,3,"Line","","Closed","Closed","NO",60355,0.00414390749528427,0.00282021857370975,6.53927885445923e-05,0,0.658618330955505,"YES"
60355,60398,1,"Line","","Closed","Closed","NO",60355,0.018959325636121,0.0119938680085604,0.000220822238282744,0,2.61144471168518,"YES"
60357,60358,1,"Line","","Closed","Closed","NO",60357,0.00166103428552485,0.00133723470291048,0,0,0,"YES"
60357,60359,1,"Line","","Closed","Closed","NO",60357,0.00194536260923011,0.00132198075060485,0,0,0,"YES"
60375,60359,1,"Line","","Closed","Closed","NO",60375,0.0157435062568466,0.00864084199599294,0.000108483809833082,0,1.5285621881485,"YES"
60359,60838,1,"Line","","Closed","Closed","NO",60359,0.0296970950780808,0.0223534318371541,0.000267078569331772,0,3.80490326881409,"YES"
60360,60361,1,"Line","","Closed","Closed","NO",60360,0.00203209616842895,0.00127125455010516,0,0,0,"YES"
60404,60361,1,"Line","","Closed","Closed","NO",60404,0.00851322925122409,0.0065185847130165,0.000205113076035593,0,1.77804386615753,"YES"
60409,60361,1,"Line","","Closed","Closed","NO",60409,0.0259479896398868,0.0182387484339268,0.000459561454807988,0,4.38427686691284,"YES"
60361,60810,1,"Line","","Closed","Closed","NO",60361,0.0271039547134514,0.0195012964537775,0.000554837037987287,0,5.42434072494507,"YES"
60363,60364,1,"Line","","Closed","Closed","NO",60363,0.00198905078197094,0.00119588535341131,0,0,0,"YES"
60369,60363,1,"Line","","Closed","Closed","NO",60369,0.0123364298584864,0.00879192873620602,0.000178062209576088,0,1.80922853946686,"YES"
60363,60810,1,"Line","","Closed","Closed","NO",60363,0.00627206662477714,0.00432517317642374,9.89372833411184e-05,0,0.97222238779068,"YES"
60366,60367,1,"Line","","Closed","Closed","NO",60366,0.00155699093957258,0.00123807183951336,0,0,0,"YES"
60366,60368,1,"Line","","Closed","Closed","NO",60366,0.0021887619334854,0.00120795120988654,0,0,0,"YES"
60368,60417,1,"Line","","Closed","Closed","NO",60368,0.00780759568116182,0.00513641514246505,5.95844702656367e-05,0,0.862987220287323,"YES"
60368,60433,1,"Line","","Closed","Closed","NO",60368,0.0146940022223124,0.0100190529339574,0.000510203157136704,0,3.2816047668457,"YES"
60496,60368,1,"Line","","Closed","Closed","NO",60496,0.0149238185152573,0.00950080275375454,0.000930958255591175,0,4.68967819213867,"YES"
60725,60370,1,"Line","","Closed","Closed","NO",60725,0.00669750377073186,0.00860651137291705,0.00300288238865577,0,6.97617387771606,"YES"
60370,60753,1,"Line","","Closed","Closed","NO",60370,0.0130106582255176,0.0203449978157851,0.00424885262508546,0,14.8762426376343,"YES"
60394,60371,1,"Line","","Closed","Closed","NO",60394,0.00987176069433395,0.00569016887391772,8.39227474094141e-05,0,1.00427734851837,"YES"
60451,60371,1,"Line","","Closed","Closed","NO",60451,0.0113589442313282,0.00623523480343984,0.000874807596816476,0,3.36007452011108,"YES"
60371,60452,1,"Line","","Closed","Closed","NO",60371,0.0179372796402173,0.0105930364658404,9.3979655814203e-05,0,1.57660746574402,"YES"
60430,60372,1,"Line","","Closed","Closed","NO",60430,0.0224345637241601,0.0158882570934586,0.000166918184700024,0,2.69075179100037,"YES"
60373,60477,1,"Line","","Closed","Closed","NO",60373,0.0771338200393984,0.0591799026616874,0.00166069590105894,0,15.9252862930298,"YES"
60374,60375,1,"Line","","Closed","Closed","NO",60374,0.00213679239908241,0.00123267206239882,0,0,0,"YES"
