"BusNum","GenID","GenStatus","GenVoltSet","GenRegNum","GenRMPCT","GenAGCAble","GenParFac","GenMWSetPoint","GenMWMax","GenMWMin","GenEnforceMWLimits","GenAVRAble","GenMvrSetPoint","GenMVRMax","GenMVRMin","GenUseCapCurve","GenWindControlMode","GenWindPowerFactor","GenUseLDCRCC","GenRLDCRCC","GenXLDCRCC","GenMVABase","GenZR","GenZX","GenStepR","GenStepX","GenStepTap","TSGovRespLimit","GenUnitType:1","AreaNum","ZoneNum","BANumber","OwnerNum","OwnPercent","OwnerNum:1","OwnPercent:1","OwnerNum:2","OwnPercent:2","OwnerNum:3","OwnPercent:3","OwnerNum:4","OwnPercent:4","OwnerNum:5","OwnPercent:5","OwnerNum:6","OwnPercent:6","OwnerNum:7","OwnPercent:7","EMSType","EMSDeviceID","DataMaintainerAssign","llLabels","GenUnitType","GenTotalFixedCosts","GenCostModel","GenFuelType","GenFuelCost","GenFixedCost","GenIOD","GenIOC","GenIOB"
60844,2,"Closed",0.97815861704648,60844,1,"YES",0.0359179042757147,0.00526425299150339,0.0359179035706921,0.0139051587651047,"YES","YES",0.0270121642152904,0.0496796968734651,-5.59439994394779,"NO ","None",1,"NO",0,1,0.0319273709268883,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.175071255765742,"Cubic","Natural Gas",0.780364857776012,0.175071255765742,0,0.468009478672986,0.578614091247751
60847,1,"Open",0.959517995811402,60847,1,"YES",0.0149657929951194,0,0.0149657924464941,0.0214938850896484,"YES","YES",0,0.0207018095189769,-2.32999995350838,"NO ","None",1,"NO",0,1,0.0136095525829843,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.163643430940658,"Cubic","Natural Gas",0.749328916280584,0.163643430940658,0,0.468009478672986,0.573700332436184
60847,2,"Open",0.959517995811402,60847,1,"YES",0.0149657929951194,0,0.0149657924464941,0.00949680945327105,"YES","YES",0,0.0207018095189769,-2.32999995350838,"NO ","None",1,"NO",0,1,0.011902338720446,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.163643430940658,"Cubic","Natural Gas",0.823251587461836,0.163643430940658,0,0.468009478672986,0.573700332436184
60847,3,"Closed",0.959517995811402,60847,1,"YES",0.0149657929951194,0.0149657922761658,0.0149657924464941,0.0103899286018137,"YES","YES",-0.00451413857496978,0.0206998732163276,-2.331000007689,"NO ","None",1,"NO",0,1,0.0164111195595847,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.163643430940658,"Cubic","Natural Gas",0.697684738204283,0.163643430940658,0,0.468009478672986,0.573700332436184
60848,1,"Closed",0.979099991145158,60848,1,"YES",0.0149657929951194,0.0149657922761658,0.0149657924464941,0.00509403419163641,"YES","YES",0.0206999687904663,0.0206998732163276,-2.331000007689,"NO ","None",1,"NO",0,1,0.0177877103796762,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.163643430940658,"Cubic","Natural Gas",0.691733207208173,0.163643430940658,0,0.468009478672986,0.573700332436184
60848,2,"Closed",0.979099991145158,60848,1,"YES",0.0189566713990083,0.0189566702875616,0.0189566712109829,0.0228392431367964,"YES","YES",0.0262199617183984,0.026219840657817,-2.9526000842452,"NO ","None",1,"NO",0,1,0.0169868940363078,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.165820166882612,"Cubic","Natural Gas",0.666323129253405,0.165820166882612,0,0.468009478672986,0.57463623303688
60850,1,"Closed",0.959517995811402,60850,1,"YES",0.0139680737339685,0.0139680725067484,0.0139680730208573,0.00474840472663552,"YES","YES",0.0193269420737757,0.0193268528390595,-2.18000002205372,"NO ","None",1,"NO",0,1,0.0111504763422753,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.163099254729204,"Cubic","Natural Gas",0.681084215432863,0.163099254729204,0,0.468009478672986,0.573466326101797
60850,2,"Closed",0.959517995811402,60850,1,"YES",0.0139680737339685,0.0139680725067484,0.0139680730208573,0.0114258245239311,"YES","YES",0.0193199701977695,0.0193198809952432,-2.17560008168221,"NO ","None",1,"NO",0,1,0.0148609283186992,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.163099254729204,"Cubic","Natural Gas",0.675765147336132,0.163099254729204,0,0.468009478672986,0.573466326101797
60850,3,"Open",0.959517995811402,60850,1,"YES",0.0139680737339685,0.00660478562149187,0.0139680730208573,0.0193931972564718,"YES","YES",0,0.0193198809952432,-2.17560008168221,"NO ","None",1,"NO",0,1,0.0145354521234458,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.163099254729204,"Cubic","Natural Gas",0.76315909456431,0.163099254729204,0,0.468009478672986,0.573466326101797
60851,1,"Open",0.959979367880985,60851,1,"YES",0.0139680737339685,0.00647352466275725,0.0139680730208573,0.0190077843436695,"YES","YES",0,0.0193198809952432,-2.17560008168221,"NO ","None",1,"NO",0,1,0.0131647519083441,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.163099254729204,"Cubic","Natural Gas",0.730614060183012,0.163099254729204,0,0.468009478672986,0.573466326101797
60851,2,"Open",0.959979367880985,60851,1,"YES",0.0139680737339685,0.00378380206000326,0.0139680730208573,0.011110128917782,"YES","YES",0,0.0193198809952432,-2.17560008168221,"NO ","None",1,"NO",0,1,0.0111386064867442,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.163099254729204,"Cubic","Natural Gas",0.731299631928972,0.163099254729204,0,0.468009478672986,0.573466326101797
60851,3,"Closed",0.959979367880985,60851,1,"YES",0.0139680737339685,0.0139680725067484,0.0139680730208573,0.0199811184694783,"YES","YES",0.0193269420737757,0.0193268528390595,-2.18000002205372,"NO ","None",1,"NO",0,1,0.0111088496886249,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.163099254729204,"Cubic","Natural Gas",0.720677361585904,0.163099254729204,0,0.468009478672986,0.573466326101797
60852,1,"Closed",0.980041477472507,60852,1,"YES",0.0610509315169168,0.0610509340352929,0.0610509342433656,0.0662157182958951,"YES","YES",0.0773090610933028,0.0773087041484687,-10.4513332247734,"NO ","None",1,"NO",0,1,0.0720300929593466,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.0803593311738792,"Cubic","Coal",0.289947580900389,0.0803593311738792,0,1,1
60852,2,"Closed",0.980041477472507,60852,1,"YES",0.0610509315169168,0.0610509340352929,0.0610509342433656,0.0642912914555611,"YES","YES",0.0773090610933028,0.0773087041484687,-10.4513332247734,"NO ","None",1,"NO",0,1,0.0725620138332031,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.0803593311738792,"Cubic","Coal",0.360771066968418,0.0803593311738792,0,1,1
60852,3,"Closed",0.980041477472507,60852,1,"YES",0.0610509315169168,0.0610509340352929,0.0610509342433656,0.0369194903991742,"YES","YES",0.0773090610933028,0.0773087041484687,-10.4513332247734,"NO ","None",1,"NO",0,1,0.0491027513503528,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.0803593311738792,"Cubic","Coal",0.244598972260314,0.0803593311738792,0,1,1
60856,1,"Closed",0.982865824225883,60855,1,"NO ",0.010689852139371,0.00689183449985383,0.0106898525060254,0.0120028418412242,"YES","YES",0.0111546279105158,0.0111545764083148,-0.735000008717179,"NO ","None",1,"NO",0,1,0.00850167051460429,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
60856,2,"Closed",0.982865824225883,60855,1,"NO ",0.010689852139371,0.00777579939222058,0.0106898525060254,0.00927093186053112,"YES","YES",0.0111546279105158,0.0111545764083148,-0.735000008717179,"NO ","None",1,"NO",0,1,0.0121983910789193,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
60857,1,"Closed",0.982865824225883,60855,1,"NO ",0.010689852139371,0.00967307190929392,0.0106898525060254,0.00479468112303297,"YES","YES",0.0111546279105158,0.0111545764083148,-0.735000008717179,"NO ","None",1,"NO",0,1,0.00900611126755009,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
60857,2,"Open",0.982865824225883,60855,1,"NO ",0.00577252042711736,0.00579606979701424,0.00577252014086542,0.00481100957184682,"YES","YES",0,0.0060234714192033,-0.396900018677115,"NO ","None",1,"NO",0,1,0.00513818803650017,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
60861,1,"Closed",0.995039156022432,60858,1,"YES",0.140393391430406,0.0344644761446764,0.140393392705995,0.0951299912807657,"YES","YES",0.194185423090835,0.194184526514384,-21.866999566555,"NO ","None",1,"NO",0,1,0.127139765235446,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.23205493651205,"Cubic","Natural Gas",0.71971873020422,0.23205493651205,0,0.468009478672986,0.603116525300313
60862,1,"Open",0.965053675045697,60858,1,"YES",0.140393391430406,0,0.140393392705995,0.191638048382283,"YES","YES",0,0.194178708949345,-21.8700006604195,"NO ","None",1,"NO",0,1,0.137272730103095,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.23205493651205,"Cubic","Natural Gas",0.779827589978995,0.23205493651205,0,0.468009478672986,0.603116525300313
60865,1,"Open",0.959517995811402,60865,1,"NO ",0.0427594085574841,0,0.0427594100241015,0.051476068291552,"YES","YES",0,0.0247492173528177,-8.64000022411346,"NO ","None",1,"NO",0,1,0.0342154509801344,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
60872,1,"Closed",0.958595363900907,60867,1,"YES",0.33913199235773,0.33913198564526,0.339131986435967,0.12824894921855,"YES","YES",0.107250596372427,0.429431827972201,-58.0600023269653,"NO ","None",1,"NO",0,1,0.336357233442395,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.330683004146152,"Cubic","Coal",0.257416909288921,0.330683004146152,0,1,1
60873,1,"Closed",0.958595363900907,60867,1,"YES",0.33913199235773,0.33913198564526,0.339131986435967,0.351781131288346,"YES","YES",0.107250596372427,0.429431827972201,-58.0600023269653,"NO ","None",1,"NO",0,1,0.320340288218254,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.330683004146152,"Cubic","Coal",0.288162422217668,0.330683004146152,0,1,1
60874,1,"Closed",0.958595363900907,60867,1,"YES",0.339129621764706,0.33912963131292,0.339129607687246,0.488846282894121,"YES","YES",0.107250607915268,0.429439307698679,-58.0557346343994,"NO ","None",1,"NO",0,1,0.272537331452376,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.330683004146152,"Cubic","Coal",0.297259065788667,0.330683004146152,0,1,1
60875,1,"Closed",0.959517995811402,60875,1,"NO ",0.0211659077796686,0.0149266685613924,0.0211659064752123,0.0243933523577549,"YES","YES",-0.00828850873003539,0.0122584146461171,-4.28000018000603,"NO ","None",1,"NO",0,1,0.0249038844394107,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
60875,2,"Closed",0.959517995811402,60875,1,"NO ",0.0223061575871069,0.0158351604146518,0.0223061575507805,0.0147794412792178,"YES","YES",-0.00872849658165687,0.0129108418681476,-4.50720004737377,"NO ","None",1,"NO",0,1,0.019938157404057,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
60875,3,"Closed",0.959517995811402,60875,1,"NO ",0.0223061575871069,0.0160030270828062,0.0223061575507805,0.0237638443392753,"YES","YES",-0.00872849658165687,0.0129108418681476,-4.50720004737377,"NO ","None",1,"NO",0,1,0.0177401520413903,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
60881,1,"Open",0.963208523453379,60876,1,"YES",0.128513403724432,0,0.128513403365508,0.090976069593977,"YES","YES",0,0.177756703981883,-20.0200006365776,"NO ","None",1,"NO",0,1,0.103763682548951,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.225576574242032,"Cubic","Natural Gas",0.799796683302428,0.225576574242032,0,0.468009478672986,0.600330777184183
60882,1,"Closed",0.963208523453379,60876,1,"YES",0.128515774317456,0.128515777370512,0.128515773618698,0.0811250842944478,"YES","YES",0.177756878309737,0.177756057585768,-20.0169995427132,"NO ","None",1,"NO",0,1,0.127827827680659,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.225576574242032,"Cubic","Natural Gas",0.664725020596379,0.225576574242032,0,0.468009478672986,0.600330777184183
60883,1,"Closed",0.963208523453379,60876,1,"YES",0.128513403724432,0.0247962291238963,0.128513403365508,0.0672550596956473,"YES","YES",0.177757524708836,0.177756703981883,-20.0200006365776,"NO ","None",1,"NO",0,1,0.147074368169104,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.225576574242032,"Cubic","Natural Gas",0.733732785343562,0.225576574242032,0,0.468009478672986,0.600330777184183
60891,1,"Closed",0.964131043135202,60884,1,"YES",0.209236043557668,0.209236066242314,0.209236045818235,0.183965663168253,"YES","YES",0.07413944310686,0.26495527446764,-35.819199681282,"NO ","None",1,"NO",0,1,0.16640603433186,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.280130616221819,"Cubic","Coal",0.344222149963016,0.280130616221819,0,1,1
60892,1,"Closed",0.964131043135202,60884,1,"YES",0.0722348946247477,0.0722348827296825,0.0722348932125328,0.0984768665778814,"YES","YES",0.07413944310686,0.0914636536543127,-12.3700000345707,"NO ","None",1,"NO",0,1,0.0641494039905546,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.107850117647059,"Cubic","Coal",0.312056392910604,0.107850117647059,0,1,1
60893,1,"Closed",0.964131043135202,60884,1,"YES",0.0722348946247477,0.0722348827296825,0.0722348932125328,0.0233760848699193,"YES","YES",0.0741394373354395,0.0914709371533989,-12.3659200966358,"NO ","None",1,"NO",0,1,0.0781751539232705,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.107850117647059,"Cubic","Coal",0.26957599600381,0.107850117647059,0,1,1
60894,1,"Closed",0.964131043135202,60884,1,"YES",0.0722348946247477,0.0722348827296825,0.0722348932125328,0.0775292579754244,"YES","YES",0.07413944310686,0.0914636536543127,-12.3700000345707,"NO ","None",1,"NO",0,1,0.066984076837445,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.107850117647059,"Cubic","Coal",0.274308862680731,0.107850117647059,0,1,1
60895,1,"Closed",0.964131043135202,60884,1,"YES",0.0722348946247477,0.0722348827296825,0.0722348932125328,0.0713941537749135,"YES","YES",0.07413944310686,0.0914636536543127,-12.3700000345707,"NO ","None",1,"NO",0,1,0.0711834933508053,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.107850117647059,"Cubic","Coal",0.21391341554516,0.107850117647059,0,1,1
60896,1,"Closed",0.964131043135202,60884,1,"YES",0.0722348946247477,0.0722348827296825,0.0722348932125328,0.0649698423494705,"YES","YES",0.0741394373354395,0.0914709371533989,-12.3659200966358,"NO ","None",1,"NO",0,1,0.0574486219032866,0,1,0,0,1,"Normal","UN",12,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.107850117647059,"Cubic","Coal",0.280294630511901,0.107850117647059,0,1,1
70097,1,"Open",0.978535144240217,70095,1,"YES",0.164303029556989,0.0746607833607528,0.16430302866365,0.219221543592014,"YES","YES",0,0.208056671948339,-28.1271010637283,"NO ","None",1,"NO",0,1,0.151616445142155,0,1,0,0,1,"Normal","UN",13,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.241898678414097,"Cubic","Coal",0.64001036791571,0.241898678414097,0,1,1
70098,1,"Closed",0.978535144240217,70095,1,"YES",0.164303029556989,0.0194179147016522,0.16430302866365,0.0499165082967978,"YES","YES",0.0311962449891373,0.208056671948339,-28.1271010637283,"NO ","None",1,"NO",0,1,0.161742638354517,0,1,0,0,1,"Normal","UN",13,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.241898678414097,"Cubic","Coal",0.512578696705565,0.241898678414097,0,1,1
70099,1,"Open",0.978535144240217,70095,1,"YES",0.164303029556989,0,0.16430302866365,0.242084587293081,"YES","YES",0,0.208063828476759,-28.1300008296967,"NO ","None",1,"NO",0,1,0.155755474576283,0,1,0,0,1,"Normal","UN",13,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.241898678414097,"Cubic","Coal",0.657175380943243,0.241898678414097,0,1,1
70100,1,"Open",0.978535144240217,70095,1,"YES",0.164303029556989,0,0.16430302866365,0.0688728781618495,"YES","YES",0,0.208063828476759,-28.1300008296967,"NO ","None",1,"NO",0,1,0.172289867666462,0,1,0,0,1,"Normal","UN",13,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.241898678414097,"Cubic","Coal",0.665488418513744,0.241898678414097,0,1,1
70104,1,"Closed",0.974169112222948,70103,1,"NO ",0.14253136185828,0.132515327385949,0.142531361083318,0.173505863066443,"YES","YES",-0.00237378598746189,0.082497389252261,-28.7999987602234,"NO ","None",1,"NO",0,1,0.145321106185782,0,1,0,0,1,"Normal","UN",13,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
70105,1,"Closed",0.957672844219084,70105,1,"YES",0.0627137992176434,0.0266545117435462,0.0627137985368385,0.0755542619803813,"YES","YES",-0.0207987336672262,0.0794182640422861,-10.7400000095367,"NO ","None",1,"NO",0,1,0.0663121478825734,0,1,0,0,1,"Normal","UN",13,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.0844467491578129,"Cubic","Coal",0.605432166558695,0.0844467491578129,0,1,1
70107,1,"Closed",0.976275644391782,70107,1,"NO ",0.0209521099213102,0.0165536039078778,0.0209521100622566,0.0273310439206759,"YES","YES",0.0106117890163957,0.0121271168780213,-4.23359982669353,"NO ","None",1,"NO",0,1,0.0208144035442999,0,1,0,0,1,"Normal","UN",13,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
70107,2,"Closed",0.976275644391782,70107,1,"NO ",0.0299315859902389,0.0220205864525848,0.0299315848929882,0.0363192164991999,"YES","YES",0.0106117890163957,0.0173244518584027,-6.0479998588562,"NO ","None",1,"NO",0,1,0.0300224601882019,0,1,0,0,1,"Normal","UN",13,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
70110,1,"Closed",0.957672844219084,70110,1,"YES",0.0285062723716561,0.00503485060157627,0.0285062726414401,0.0135518618991701,"YES","YES",-0.00945044862636959,0.0360974485544875,-4.87999990582466,"NO ","None",1,"NO",0,1,0.0264616440645014,0,1,0,0,1,"Normal","UN",13,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.0614321497797357,"Cubic","Coal",0.610434585683358,0.0614321497797357,0,1,1
70110,2,"Closed",0.957672844219084,70110,1,"YES",0.0570125447433122,0.0122588325592698,0.0570125452828801,0.0335315260984427,"YES","YES",-0.0189008972527392,0.0721948971089749,-9.75999981164932,"NO ","None",1,"NO",0,1,0.0663359351595412,0,1,0,0,1,"Normal","UN",13,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.0704327514900233,"Cubic","Coal",0.560075541488948,0.0704327514900233,0,1,1
70111,1,"Closed",0.957672844219084,70111,1,"NO ",0.0238027385177608,0.0213023444850891,0.0238027366892358,0.0283013317495846,"YES","YES",-0.00317597051688288,0.024846044028071,-1.64000000804663,"NO ","None",1,"NO",0,1,0.0276416720228759,0,1,0,0,1,"Normal","UN",13,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
70111,2,"Closed",0.957672844219084,70111,1,"NO ",0.0238027385177608,0.0238998426760065,0.0238027366892358,0.0186814705299798,"YES","YES",-0.00316938604748005,0.0248375225649958,-1.63659993559122,"NO ","None",1,"NO",0,1,0.0253158635581511,0,1,0,0,1,"Normal","UN",13,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
70114,1,"Closed",0.982865824225883,70112,1,"NO ",0.0736174505746579,0.0617043764172057,0.0736174474558195,0.0311318018017747,"YES","YES",0.0426100976958365,0.0426099009601106,-14.8752003908157,"NO ","None",1,"NO",0,1,0.0636748994889173,0,1,0,0,1,"Normal","UN",13,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
70115,1,"Closed",0.982865824225883,70112,1,"NO ",0.0211659077796686,0.0177894087339998,0.0211659064752123,0.0230327863073256,"YES","YES",0.0122509193411199,0.0122508627772151,-4.27680015563965,"NO ","None",1,"NO",0,1,0.0168333080513338,0,1,0,0,1,"Normal","UN",13,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
70121,1,"Closed",0.963208523453379,70117,1,"YES",0.344712107353675,0.081194149436366,0.344712089168007,0.223511180466911,"YES","YES",-0.114276839160113,0.436500261836598,-59.0099990367889,"NO ","None",1,"NO",0,1,0.341866195550875,0,1,0,0,1,"Normal","UN",13,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.331700752267427,"Cubic","Coal",0.564979759350121,0.331700752267427,0,1,1
70125,1,"Closed",0.955550824493548,70122,1,"YES",0.197641103351418,0.0647831137867245,0.197641107034313,0.181679005640602,"YES","YES",-0.0655140724316047,0.250280812940998,-33.8299989700317,"NO ","None",1,"NO",0,1,0.157184544643802,0,1,0,0,1,"Normal","UN",13,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.27026689841928,"Cubic","Coal",0.562058104752357,0.27026689841928,0,1,1
70126,1,"Closed",0.955550824493548,70122,1,"YES",0.197643495693002,0.0748927789283298,0.197643485783034,0.21136321216473,"YES","YES",-0.0655231104761625,0.250275641772075,-33.8346660137177,"NO ","None",1,"NO",0,1,0.170167148321909,0,1,0,0,1,"Normal","UN",13,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.27026689841928,"Cubic","Coal",0.532432386843502,0.27026689841928,0,1,1
70127,1,"Closed",0.955550824493548,70122,1,"YES",0.197643495693002,0.0866564478406883,0.197643485783034,0.245904098841633,"YES","YES",-0.0655231104761625,0.250275641772075,-33.8346660137177,"NO ","None",1,"NO",0,1,0.175634338916936,0,1,0,0,1,"Normal","UN",13,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.27026689841928,"Cubic","Coal",0.604453160084927,0.27026689841928,0,1,1
70128,1,"Closed",0.959517995811402,70128,1,"NO ",0.00819555330685113,0.00822898810847207,0.00819555341096255,0.00331812802256521,"YES","YES",-0.00320695547016623,0.00474359989643349,-1.65599994361401,"NO ","None",1,"NO",0,1,0.00826247184530807,0,1,0,0,1,"Normal","UN",13,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
70128,2,"Closed",0.959517995811402,70128,1,"NO ",0.0119726338523816,0.00781629806693619,0.0119726341695836,0.00928070787499245,"YES","YES",-0.0046849437657023,0.00692978045479138,-2.41919998079538,"NO ","None",1,"NO",0,1,0.00952187054393948,0,1,0,0,1,"Normal","UN",13,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
70128,3,"Open",0.959517995811402,70128,1,"NO ",0.0176738883267128,0,0.0176738884854833,0.0206744687934465,"YES","YES",0,0.0102250284945259,-3.57000008225441,"NO ","None",1,"NO",0,1,0.0143461019826853,0,1,0,0,1,"Normal","UN",13,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
70128,4,"Closed",0.959517995811402,70128,1,"NO ",0.0295039929920921,0.0202732901303113,0.0295039920670769,0.01934648215262,"YES","YES",-0.0115450399811695,0.0170769600600151,-5.96159994602203,"NO ","None",1,"NO",0,1,0.0289566228345405,0,1,0,0,1,"Normal","UN",13,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
70128,5,"Closed",0.959517995811402,70128,1,"NO ",0.0356328404645701,0.0229266759911876,0.0356328402708294,0.0147704792803721,"YES","YES",-0.013943284527431,0.0206243473130652,-7.19999969005585,"NO ","None",1,"NO",0,1,0.0354223882685526,0,1,0,0,1,"Normal","UN",13,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
70131,1,"Closed",0.972954685765892,70130,1,"NO ",0.0434720653667755,0.0344700740816261,0.0434720661498756,0.0468869926415994,"YES","YES",0.0201638499941316,0.0251617046453626,-8.78399983048439,"NO ","None",1,"NO",0,1,0.0496148977800041,0,1,0,0,1,"Normal","UN",13,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
70134,1,"Closed",0.965976306956191,70132,1,"YES",0.286701825678507,0.0687556316311988,0.286701815963959,0.189494958162603,"YES","YES",0.0410967937173332,0.363046600635149,-49.0799993276596,"NO ","None",1,"NO",0,1,0.248280276304292,0,1,0,0,1,"Normal","UN",13,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.32112507903602,"Cubic","Coal",0.619505509875824,0.32112507903602,0,1,1
70141,1,"Closed",0.97815861704648,70135,1,"YES",0.0237552260701901,0.0052613399317421,0.0237552275551805,0.0144221181668148,"YES","YES",0.0328570924479069,0.0328569407429289,-3.70000004768372,"NO ","None",1,"NO",0,1,0.0254376820044515,0,1,0,0,1,"Normal","UN",13,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.168437419020472,"Cubic","Natural Gas",0.852717477804093,0.168437419020472,0,0.468009478672986,0.575761608915791
